[16:0],[16:1],[16:2],[16:3],[16:4],[16:5],[16:6],[2:99],[2:102],[2:105],[2:108],[2:111],[2:114],[2:117],[11:1],[11:3],[11:5],[11:7],[11:9],[11:11],[0:81]
F1_GAP,F2_GAP,F3_GAP,F4_GAP,F5_GAP,F6_GAP,F7_GAP,F1_SUM_FORCE,F2_SUM_FORCE,F3_SUM_FORCE,F4_SUM_FORCE,F5_SUM_FORCE,F6_SUM_FORCE,F7_SUM_FORCE,F2_BD_FBK,F3_BD_FBK,F4_BD_FBK,F5_BD_FBK,F6_BD_FBK,F7_BD_FBK,H_REAL
26697.2,14998.8,9555.15,6418.75,4333.1,3538.3,3008.7,14203.1,16404.8,15418.2,13710.9,13275.9,11709.2,8885.74,1906.16,3937.11,4040.48,5828.23,5570.53,3627.41,2.69914
26697,14999,9555,6421,4334,3538,3009,14207.5,16391.6,15457.8,13673.6,13341.8,11674.1,8892.33,1911.07,3935.7,4039.99,5823.07,5567.1,3630.6,2.69813
26697,14999,9555,6421,4334,3538,3009,14207.5,16391.6,15457.8,13673.6,13341.8,11674.1,8892.33,1909.11,3935.08,4041.95,5815.86,5565.62,3622.75,2.69813
26697,14999,9555,6421,4334,3538,3009,14207.5,16391.6,15457.8,13673.6,13341.8,11674.1,8892.33,1913.03,3936,4040.97,5815.65,5565.63,3610.23,2.69813
26697,14999,9555,6421,4334,3538,3009,14207.5,16391.6,15457.8,13673.6,13341.8,11674.1,8892.33,1909.6,3934.15,4038.52,5810.61,5567.1,3614.16,2.69813
26697,14998,9550.8,6418.55,4335.05,3536.6,3007.25,14207.5,16391.6,15457.8,13673.6,13341.8,11674.1,8892.33,1910.09,3933.73,4043.43,5803.31,5568.57,3621.52,2.69813
26697,14997.5,9549,6417.5,4335.5,3536,3006.5,14214.1,16422.4,15514.9,13730.7,13405.5,11720.2,8861.57,1914.51,3929.05,4039.5,5796.72,5571.52,3618.82,2.69688
26697,14997.5,9549,6417.5,4335.5,3536,3006.5,14214.1,16422.4,15514.9,13730.7,13405.5,11720.2,8861.57,1918.92,3929.36,4033.61,5798.23,5578.39,3624.71,2.69688
26697,14997.5,9549,6417.5,4335.5,3536,3006.5,14214.1,16422.4,15514.9,13730.7,13405.5,11720.2,8861.57,1919.41,3926.41,4039.01,5800.58,5576.42,3629.13,2.69688
26697,14997.5,9549,6417.5,4335.5,3536,3006.5,14214.1,16422.4,15514.9,13730.7,13405.5,11720.2,8861.57,1917.94,3924.76,4042.44,5797.06,5575.44,3636.98,2.69688
26697,14997.8,9545.15,6412.95,4330.95,3534.6,3010,14214.1,16422.4,15514.9,13730.7,13405.5,11720.2,8861.57,1919.91,3923.45,4040.97,5793.44,5579.86,3635.75,2.69688
26697,14998,9543.5,6411,4329,3534,3011.5,14227.3,16431.2,15583,13794.4,13251.7,11707,8894.53,1925.8,3926.74,4040.97,5796.11,5590.66,3641.15,2.69587
26697,14998,9543.5,6411,4329,3534,3011.5,14227.3,16431.2,15583,13794.4,13251.7,11707,8894.53,1922.85,3928.04,4036.06,5802.61,5591.15,3636.98,2.69587
26697,14998,9543.5,6411,4329,3534,3011.5,14227.3,16431.2,15583,13794.4,13251.7,11707,8894.53,1927.27,3927.33,4039.5,5804.44,5593.11,3640.42,2.69587
26697,14998,9543.5,6411,4329,3534,3011.5,14227.3,16431.2,15583,13794.4,13251.7,11707,8894.53,1925.8,3927.85,4036.06,5807.3,5590.66,3639.44,2.69587
26697,14997.3,9539.65,6407.85,4332.15,3535.75,3010.8,14227.3,16431.2,15583,13794.4,13251.7,11707,8894.53,1924.81,3929.69,4040.48,5806.41,5588.21,3646.55,2.69587
26697,14997,9538,6406.5,4333.5,3536.5,3010.5,14240.5,16472.9,15635.7,13858.2,13313.2,11711.4,8898.93,1922.85,3932.35,4034.59,5799,5581.33,3652.69,2.69532
26697,14997,9538,6406.5,4333.5,3536.5,3010.5,14240.5,16472.9,15635.7,13858.2,13313.2,11711.4,8898.93,1928.25,3933.75,4038.03,5799.1,5582.81,3646.55,2.69532
26697,14997,9538,6406.5,4333.5,3536.5,3010.5,14240.5,16472.9,15635.7,13858.2,13313.2,11711.4,8898.93,1922.85,3933.15,4035.08,5807.39,5578.39,3638.21,2.69532
26697,14997,9538,6406.5,4333.5,3536.5,3010.5,14240.5,16472.9,15635.7,13858.2,13313.2,11711.4,8898.93,1926.29,3937.45,4037.53,5802.39,5577.9,3638.21,2.69532
26697.3,14994.9,9536.25,6406.5,4335.25,3537.9,3010.85,14240.5,16472.9,15635.7,13858.2,13313.2,11711.4,8898.93,1928.74,3935.81,4035.57,5793,5573.48,3640.17,2.69532
26697.5,14994,9535.5,6406.5,4336,3538.5,3011,14251.5,16488.3,15684.1,13871.3,13405.5,11786.1,8885.74,1926.29,3937.09,4038.03,5786.52,5581.33,3626.92,2.69477
26697.5,14994,9535.5,6406.5,4336,3538.5,3011,14251.5,16488.3,15684.1,13871.3,13405.5,11786.1,8885.74,1925.8,3937.74,4042.44,5791.71,5572.99,3622.5,2.69477
26697.5,14994,9535.5,6406.5,4336,3538.5,3011,14251.5,16488.3,15684.1,13871.3,13405.5,11786.1,8885.74,1924.32,3934.76,4046.37,5793.8,5570.04,3626.43,2.69477
26697.5,14994,9535.5,6406.5,4336,3538.5,3011,14251.5,16488.3,15684.1,13871.3,13405.5,11786.1,8885.74,1916.47,3929.36,4044.9,5789.94,5562.19,3631.83,2.69477
26697.5,14994.3,9533.4,6406.5,4330.75,3538.5,3012.4,14251.5,16488.3,15684.1,13871.3,13405.5,11786.1,8885.74,1919.41,3930.68,4044.41,5792.19,5564.64,3631.83,2.69477
26697.5,14994.5,9532.5,6406.5,4328.5,3538.5,3013,14266.8,16505.9,15706.1,13851.6,13317.6,11794.9,8905.52,1917.45,3935.75,4043.92,5808.43,5563.66,3634.77,2.69469
26697.5,14994.5,9532.5,6406.5,4328.5,3538.5,3013,14266.8,16505.9,15706.1,13851.6,13317.6,11794.9,8905.52,1922.36,3939.07,4045.88,5825.81,5567.1,3641.65,2.69469
26697.5,14994.5,9532.5,6406.5,4328.5,3538.5,3013,14266.8,16505.9,15706.1,13851.6,13317.6,11794.9,8905.52,1924.81,3937.62,4046.86,5826.59,5568.08,3641.65,2.69469
26697.5,14994.5,9532.5,6406.5,4328.5,3538.5,3013,14266.8,16505.9,15706.1,13851.6,13317.6,11794.9,8905.52,1921.38,3935.98,4043.92,5827.37,5575.93,3644.59,2.69469
26697.8,14991,9532.15,6407.2,4329.9,3538.15,3013.35,14266.8,16505.9,15706.1,13851.6,13317.6,11794.9,8905.52,1919.91,3934.25,4046.37,5832.46,5573.97,3647.78,2.69469
26698,14989.5,9532,6407.5,4330.5,3538,3013.5,14293.2,16457.5,15677.5,13842.8,13350.6,11786.1,8925.29,1922.11,3936.01,4046.86,5829.82,5575.44,3650.48,2.69432
26698,14989.5,9532,6407.5,4330.5,3538,3013.5,14293.2,16457.5,15677.5,13842.8,13350.6,11786.1,8925.29,1921.38,3937.58,4046.86,5821.83,5570.53,3644.1,2.69432
26698,14989.5,9532,6407.5,4330.5,3538,3013.5,14293.2,16457.5,15677.5,13842.8,13350.6,11786.1,8925.29,1917.21,3938.63,4051.28,5815.98,5575.93,3648.52,2.69432
26698,14989.5,9532,6407.5,4330.5,3538,3013.5,14293.2,16457.5,15677.5,13842.8,13350.6,11786.1,8925.29,1913.77,3938.37,4047.35,5811.84,5578.88,3654.16,2.69432
26697.7,14998.3,9535.15,6407.5,4331.2,3538.35,3011.05,14293.2,16457.5,15677.5,13842.8,13350.6,11786.1,8925.29,1911.07,3942.17,4046.86,5805.55,5582.07,3656.37,2.69432
26697.5,15002,9536.5,6407.5,4331.5,3538.5,3010,14321.8,16391.6,15664.3,13827.4,13403.3,11766.4,8890.14,1912.3,3944.95,4049.81,5792.94,5573.97,3647.29,2.69519
26697.5,15002,9536.5,6407.5,4331.5,3538.5,3010,14321.8,16391.6,15664.3,13827.4,13403.3,11766.4,8890.14,1913.28,3950.32,4052.75,5788.36,5569.8,3641.4,2.69519
26697.5,15002,9536.5,6407.5,4331.5,3538.5,3010,14321.8,16391.6,15664.3,13827.4,13403.3,11766.4,8890.14,1906.9,3954.94,4048.82,5786.7,5567.83,3639.19,2.69519
26697.5,15002,9536.5,6407.5,4331.5,3538.5,3010,14321.8,16391.6,15664.3,13827.4,13403.3,11766.4,8890.14,1910.82,3958.2,4050.54,5787.9,5568.57,3630.11,2.69519
26698.2,15001,9540.35,6407.85,4330.1,3538.15,3012.1,14321.8,16391.6,15664.3,13827.4,13403.3,11766.4,8890.14,1911.56,3958.59,4046.86,5787.42,5562.68,3609.49,2.69519
26698.5,15000.5,9542,6408,4329.5,3538,3013,14337.2,16411.4,15594,13781.3,13328.6,11746.6,8839.6,1913.28,3964.6,4047.84,5783.57,5559.24,3607.04,2.70086
26698.5,15000.5,9542,6408,4329.5,3538,3013,14337.2,16411.4,15594,13781.3,13328.6,11746.6,8839.6,1909.35,3968.29,4047.35,5789.52,5560.47,3608.51,2.70086
26698.5,15000.5,9542,6408,4329.5,3538,3013,14337.2,16411.4,15594,13781.3,13328.6,11746.6,8839.6,1908.86,3971.52,4048.33,5798.66,5568.82,3613.91,2.70086
26698.5,15000.5,9542,6408,4329.5,3538,3013,14337.2,16411.4,15594,13781.3,13328.6,11746.6,8839.6,1906.16,3974.45,4049.07,5813.67,5565.38,3608.02,2.70086
26698.2,15001.2,9543.75,6411.5,4329.15,3539.05,3013.35,14337.2,16411.4,15594,13781.3,13328.6,11746.6,8839.6,1906.41,3979.52,4048.58,5817.98,5557.53,3610.47,2.70086
26698,15001.5,9544.5,6413,4329,3539.5,3013.5,14343.8,16420.2,15567.6,13763.7,13333,11669.7,8848.39,1906.16,3981.19,4048.33,5820.44,5554.58,3616.36,2.69994
26698,15001.5,9544.5,6413,4329,3539.5,3013.5,14343.8,16420.2,15567.6,13763.7,13333,11669.7,8848.39,1904.93,3986.95,4052.02,5823.09,5559.98,3623.73,2.69994
26698,15001.5,9544.5,6413,4329,3539.5,3013.5,14343.8,16420.2,15567.6,13763.7,13333,11669.7,8848.39,1901.99,3992,4044.16,5826.12,5560.96,3629.13,2.69994
26698,15001.5,9544.5,6413,4329,3539.5,3013.5,14343.8,16420.2,15567.6,13763.7,13333,11669.7,8848.39,1907.88,3992.15,4050.05,5828.54,5557.03,3630.6,2.69994
26698,15000.1,9544.15,6411.95,4330.05,3539.5,3013.15,14343.8,16420.2,15567.6,13763.7,13333,11669.7,8848.39,1908.12,3992.61,4046.86,5826.27,5561.45,3636,2.69994
26698,14999.5,9544,6411.5,4330.5,3539.5,3013,14374.5,16437.7,15547.9,13783.4,13427.5,11729,8843.99,1910.58,3995.8,4046.13,5818.15,5569.8,3631.09,2.69859
26698,14999.5,9544,6411.5,4330.5,3539.5,3013,14374.5,16437.7,15547.9,13783.4,13427.5,11729,8843.99,1910.33,3997.89,4043.43,5818.46,5575.69,3632.32,2.69859
26698,14999.5,9544,6411.5,4330.5,3539.5,3013,14374.5,16437.7,15547.9,13783.4,13427.5,11729,8843.99,1916.71,3998.92,4045.14,5823.24,5570.53,3641.15,2.69859
26698,14999.5,9544,6411.5,4330.5,3539.5,3013,14374.5,16437.7,15547.9,13783.4,13427.5,11729,8843.99,1917.45,4001.08,4047.11,5820.59,5568.32,3646.31,2.69859
26698,14997.4,9542.95,6408.35,4327.7,3540.2,3015.1,14374.5,16437.7,15547.9,13783.4,13427.5,11729,8843.99,1917.45,4002.88,4053.24,5819.25,5571.76,3633.79,2.69859
26698,14996.5,9542.5,6407,4326.5,3540.5,3016,14436,16450.9,15578.6,13827.4,13352.8,11718,8870.36,1919.66,4007.63,4048.82,5821.51,5572.01,3628.64,2.69656
26698,14996.5,9542.5,6407,4326.5,3540.5,3016,14436,16450.9,15578.6,13827.4,13352.8,11718,8870.36,1924.08,4012.48,4052.75,5826.62,5574.22,3630.35,2.69656
26698,14996.5,9542.5,6407,4326.5,3540.5,3016,14436,16450.9,15578.6,13827.4,13352.8,11718,8870.36,1924.57,4013.73,4050.3,5825.66,5577.9,3625.2,2.69656
26698,14996.5,9542.5,6407,4326.5,3540.5,3016,14436,16450.9,15578.6,13827.4,13352.8,11718,8870.36,1927.27,4016.29,4054.96,5825.57,5576.92,3613.67,2.69656
26697.7,14998.3,9541.45,6402.1,4328.6,3542.25,3014.6,14436,16450.9,15578.6,13827.4,13352.8,11718,8870.36,1925.3,4019.06,4057.66,5826.64,5570.78,3609.98,2.69656
26697.5,14999,9541,6400,4329.5,3543,3014,14444.8,16475.1,15554.4,13866.9,13339.6,11746.6,8852.78,1927.51,4023.1,4056.68,5824.01,5571.27,3615.38,2.6958
26697.5,14999,9541,6400,4329.5,3543,3014,14444.8,16475.1,15554.4,13866.9,13339.6,11746.6,8852.78,1936.84,4025.71,4054.47,5817.4,5568.57,3617.84,2.6958
26697.5,14999,9541,6400,4329.5,3543,3014,14444.8,16475.1,15554.4,13866.9,13339.6,11746.6,8852.78,1940.03,4025.14,4059.87,5812.14,5566.36,3618.82,2.6958
26697.5,14999,9541,6400,4329.5,3543,3014,14444.8,16475.1,15554.4,13866.9,13339.6,11746.6,8852.78,1941.01,4022.76,4060.36,5808.29,5559.24,3626.67,2.6958
26697.8,14994.1,9545.2,6398.95,4330.55,3541.6,3014.35,14444.8,16475.1,15554.4,13866.9,13339.6,11746.6,8852.78,1943.71,4020.84,4070.42,5803.91,5568.32,3631.83,2.6958
26698,14992,9547,6398.5,4331,3541,3014.5,14471.2,16523.4,15589.6,13899.9,13475.8,11733.4,8872.56,1947.15,4023.67,4065.02,5797.79,5568.82,3635.75,2.69453
26698,14992,9547,6398.5,4331,3541,3014.5,14471.2,16523.4,15589.6,13899.9,13475.8,11733.4,8872.56,1950.58,4026.3,4067.48,5793.88,5564.4,3647.29,2.69453
26698,14992,9547,6398.5,4331,3541,3014.5,14471.2,16523.4,15589.6,13899.9,13475.8,11733.4,8872.56,1951.32,4023.79,4064.04,5789.33,5554.09,3649.25,2.69453
26698,14992,9547,6398.5,4331,3541,3014.5,14471.2,16523.4,15589.6,13899.9,13475.8,11733.4,8872.56,1957.95,4023.86,4066.74,5792.23,5555.81,3648.27,2.69453
26697.3,14990.3,9546.65,6398.85,4328.2,3541.35,3014.5,14471.2,16523.4,15589.6,13899.9,13475.8,11733.4,8872.56,1955.25,4019.43,4064.29,5795.89,5562.43,3644.1,2.69453
26697,14989.5,9546.5,6399,4327,3541.5,3014.5,14475.6,16567.4,15569.8,13902.1,13344,11740,8903.32,1960.4,4022.79,4066.01,5796.65,5562.68,3649.25,2.69403
26697,14989.5,9546.5,6399,4327,3541.5,3014.5,14475.6,16567.4,15569.8,13902.1,13344,11740,8903.32,1961.38,4027.84,4065.02,5800.81,5564.89,3655.64,2.69403
26697,14989.5,9546.5,6399,4327,3541.5,3014.5,14475.6,16567.4,15569.8,13902.1,13344,11740,8903.32,1966.78,4029.66,4072.88,5807.64,5572.25,3655.14,2.69403
26697,14989.5,9546.5,6399,4327,3541.5,3014.5,14475.6,16567.4,15569.8,13902.1,13344,11740,8903.32,1968.26,4025.87,4069.69,5815.58,5583.79,3641.4,2.69403
26696.7,14986,9546.85,6399.35,4328.75,3540.1,3013.45,14475.6,16567.4,15569.8,13902.1,13344,11740,8903.32,1969.97,4026.54,4069.93,5817.7,5587.71,3634.04,2.69403
26696.5,14984.5,9547,6399.5,4329.5,3539.5,3013,14523.9,16606.9,15552.2,13897.7,13363.8,11746.6,8909.91,1966.05,4025.94,4066.99,5818.28,5581.58,3629.13,2.69656
26696.5,14984.5,9547,6399.5,4329.5,3539.5,3013,14523.9,16606.9,15552.2,13897.7,13363.8,11746.6,8909.91,1964.33,4025.56,4071.65,5816.28,5581.09,3622.26,2.69656
26696.5,14984.5,9547,6399.5,4329.5,3539.5,3013,14523.9,16606.9,15552.2,13897.7,13363.8,11746.6,8909.91,1964.08,4026.44,4070.91,5811.21,5587.71,3611.46,2.69656
26696.5,14984.5,9547,6399.5,4329.5,3539.5,3013,14523.9,16606.9,15552.2,13897.7,13363.8,11746.6,8909.91,1961.14,4024.91,4070.42,5813.42,5593.6,3616.86,2.69656
26696.5,14984.2,9550.85,6400.2,4329.85,3537.75,3014.75,14523.9,16606.9,15552.2,13897.7,13363.8,11746.6,8909.91,1958.19,4018.89,4073.12,5809.09,5589.68,3614.89,2.69656
26696.5,14984,9552.5,6400.5,4330,3537,3015.5,14532.7,16653.1,15569.8,13864.7,13442.9,11755.4,8850.59,1962.37,4016.24,4074.35,5799.72,5586,3611.46,2.69767
26696.5,14984,9552.5,6400.5,4330,3537,3015.5,14532.7,16653.1,15569.8,13864.7,13442.9,11755.4,8850.59,1958.19,4015.39,4074.1,5798.89,5582.07,3613.91,2.69767
26696.5,14984,9552.5,6400.5,4330,3537,3015.5,14532.7,16653.1,15569.8,13864.7,13442.9,11755.4,8850.59,1963.84,4015.64,4071.41,5797.66,5582.81,3620.78,2.69767
26696.5,14984,9552.5,6400.5,4330,3537,3015.5,14532.7,16653.1,15569.8,13864.7,13442.9,11755.4,8850.59,1961.63,4014.85,4072.39,5794.23,5577.16,3618.82,2.69767
26697.9,14975.6,9552.5,6400.85,4327.9,3537.35,3019,14532.7,16653.1,15569.8,13864.7,13442.9,11755.4,8850.59,1964.08,4012.29,4069.93,5795.63,5572.5,3615.87,2.69767
26698.5,14972,9552.5,6401,4327,3537.5,3020.5,14550.3,16681.6,15600.6,13858.2,13361.6,11823.5,8811.04,1960.16,4006.24,4069.2,5803.83,5564.89,3622.75,2.69749
26698.5,14972,9552.5,6401,4327,3537.5,3020.5,14550.3,16681.6,15600.6,13858.2,13361.6,11823.5,8811.04,1955,4006.22,4068.21,5807.72,5574.71,3632.56,2.69749
26698.5,14972,9552.5,6401,4327,3537.5,3020.5,14550.3,16681.6,15600.6,13858.2,13361.6,11823.5,8811.04,1950.09,4007.73,4071.16,5804.5,5581.09,3629.13,2.69749
26698.5,14972,9552.5,6401,4327,3537.5,3020.5,14550.3,16681.6,15600.6,13858.2,13361.6,11823.5,8811.04,1946.9,4007.17,4068.21,5810.04,5573.72,3628.64,2.69749
26697.4,14977.6,9549,6402.4,4330.15,3536.8,3020.15,14550.3,16681.6,15600.6,13858.2,13361.6,11823.5,8811.04,1942.24,4002.98,4067.23,5810.1,5560.96,3634.53,2.69749
26697,14980,9547.5,6403,4331.5,3536.5,3020,14554.7,16675,15633.5,13869.1,13383.5,11729,8843.99,1942.49,4003,4067.48,5807.15,5560.72,3640.42,2.69594
26697,14980,9547.5,6403,4331.5,3536.5,3020,14554.7,16675,15633.5,13869.1,13383.5,11729,8843.99,1937.33,4003.43,4064.78,5796.22,5566.12,3632.56,2.69594
26697,14980,9547.5,6403,4331.5,3536.5,3020,14554.7,16675,15633.5,13869.1,13383.5,11729,8843.99,1934.14,4006.51,4066.5,5792.92,5560.72,3628.15,2.69594
26697,14980,9547.5,6403,4331.5,3536.5,3020,14554.7,16675,15633.5,13869.1,13383.5,11729,8843.99,1928.25,4004.82,4064.04,5798.07,5559.98,3622.26,2.69594
26697.7,14977.2,9545.05,6403.35,4331.5,3535.1,3018.6,14554.7,16675,15633.5,13869.1,13383.5,11729,8843.99,1929.97,4003.13,4064.53,5792.21,5565.13,3618.82,2.69594
26698,14976,9544,6403.5,4331.5,3534.5,3018,14583.3,16705.8,15642.3,13908.7,13377,11737.8,8806.64,1925.8,4003.88,4062.32,5778.74,5569.55,3607.04,2.69708
26698,14976,9544,6403.5,4331.5,3534.5,3018,14583.3,16705.8,15642.3,13908.7,13377,11737.8,8806.64,1924.81,4005.83,4063.31,5772.23,5572.25,3612.93,2.69708
26698,14976,9544,6403.5,4331.5,3534.5,3018,14583.3,16705.8,15642.3,13908.7,13377,11737.8,8806.64,1915,4004.79,4063.06,5772.45,5570.29,3610.97,2.69708
26698,14976,9544,6403.5,4331.5,3534.5,3018,14583.3,16705.8,15642.3,13908.7,13377,11737.8,8806.64,1914.51,4004,4065.76,5773.29,5567.83,3613.42,2.69708
26697.3,14971.8,9546.1,6398.95,4330.45,3535.55,3018.35,14583.3,16705.8,15642.3,13908.7,13377,11737.8,8806.64,1910.58,4002.7,4065.76,5764.34,5571.76,3610.97,2.69708
26697,14970,9547,6397,4330,3536,3018.5,14570.1,16681.6,15631.3,14022.9,13322,11722.4,8822.02,1907.14,4004.51,4071.9,5768.39,5572.5,3621.76,2.69745
26697,14970,9547,6397,4330,3536,3018.5,14570.1,16681.6,15631.3,14022.9,13322,11722.4,8822.02,1907.14,4006.23,4072.39,5779.52,5574.46,3624.71,2.69745
26697,14970,9547,6397,4330,3536,3018.5,14570.1,16681.6,15631.3,14022.9,13322,11722.4,8822.02,1905.67,4007.79,4078.52,5789.09,5581.33,3625.69,2.69745
26697,14970,9547,6397,4330,3536,3018.5,14570.1,16681.6,15631.3,14022.9,13322,11722.4,8822.02,1891.43,4007.86,4072.63,5791.14,5571.27,3623.24,2.69745
26696.3,14976.3,9546.65,6391.05,4333.15,3535.3,3019.55,14570.1,16681.6,15631.3,14022.9,13322,11722.4,8822.02,1883.58,4013.34,4077.79,5797.66,5571.52,3632.56,2.69745
26696,14979,9546.5,6388.5,4334.5,3535,3020,14572.3,16648.7,15580.8,14038.3,13344,11748.8,8850.59,1874.74,4016.13,4082.7,5804,5570.53,3635.02,2.69682
26696,14979,9546.5,6388.5,4334.5,3535,3020,14572.3,16648.7,15580.8,14038.3,13344,11748.8,8850.59,1880.64,4018.98,4093.49,5811.21,5571.52,3638.95,2.69682
26696,14979,9546.5,6388.5,4334.5,3535,3020,14572.3,16648.7,15580.8,14038.3,13344,11748.8,8850.59,1882.11,4020.49,4088.59,5808.8,5565.63,3637.47,2.69682
26696,14979,9546.5,6388.5,4334.5,3535,3020,14572.3,16648.7,15580.8,14038.3,13344,11748.8,8850.59,1881.62,4019.86,4087.85,5809.24,5566.61,3648.76,2.69682
26696,14974.5,9549.65,6388.15,4334.5,3533.95,3018.25,14572.3,16648.7,15580.8,14038.3,13344,11748.8,8850.59,1877.2,4020.7,4089.08,5806.78,5571.52,3649.01,2.69682
26696,14972.5,9551,6388,4334.5,3533.5,3017.5,14572.3,16681.6,15517.1,14042.7,13416.5,11737.8,8865.97,1877.69,4020.5,4092.76,5807.86,5570.04,3640.91,2.6952
26696,14972.5,9551,6388,4334.5,3533.5,3017.5,14572.3,16681.6,15517.1,14042.7,13416.5,11737.8,8865.97,1873.27,4018.84,4092.51,5804.74,5556.3,3630.35,2.6952
26696,14972.5,9551,6388,4334.5,3533.5,3017.5,14572.3,16681.6,15517.1,14042.7,13416.5,11737.8,8865.97,1873.27,4019.2,4094.97,5797.56,5558.75,3632.56,2.6952
26696,14972.5,9551,6388,4334.5,3533.5,3017.5,14572.3,16681.6,15517.1,14042.7,13416.5,11737.8,8865.97,1873.27,4020.03,4094.48,5798.09,5554.83,3628.39,2.6952
26696,14971.5,9561.5,6388.35,4329.6,3533.5,3019.25,14572.3,16681.6,15517.1,14042.7,13416.5,11737.8,8865.97,1875.24,4015.62,4099.88,5810.07,5558.75,3618.57,2.6952
26696,14971,9566,6388.5,4327.5,3533.5,3020,14556.9,16683.8,15402.8,14022.9,13337.4,11803.7,8870.36,1869.84,4013.31,4099.38,5818.83,5558.26,3613.91,2.6958
26696,14971,9566,6388.5,4327.5,3533.5,3020,14556.9,16683.8,15402.8,14022.9,13337.4,11803.7,8870.36,1868.36,4018.61,4098.4,5816.33,5567.59,3615.87,2.6958
26696,14971,9566,6388.5,4327.5,3533.5,3020,14556.9,16683.8,15402.8,14022.9,13337.4,11803.7,8870.36,1870.82,4022.65,4105.28,5813.39,5569.06,3611.95,2.6958
26696,14971,9566,6388.5,4327.5,3533.5,3020,14556.9,16683.8,15402.8,14022.9,13337.4,11803.7,8870.36,1872.78,4027.35,4106.75,5819.41,5576.42,3611.46,2.6958
26697.4,14972.4,9564.95,6388.15,4329.6,3534.2,3020,14556.9,16683.8,15402.8,14022.9,13337.4,11803.7,8870.36,1868.85,4027.18,4106.26,5826.54,5574.46,3616.61,2.6958
26698,14973,9564.5,6388,4330.5,3534.5,3020,14583.3,16677.2,15323.7,14018.6,13302.2,11755.4,8898.93,1870.33,4027.06,4112.15,5826.15,5573.97,3622.5,2.69518
26698,14973,9564.5,6388,4330.5,3534.5,3020,14583.3,16677.2,15323.7,14018.6,13302.2,11755.4,8898.93,1872.29,4027.43,4110.67,5817.06,5572.01,3618.08,2.69518
26698,14973,9564.5,6388,4330.5,3534.5,3020,14583.3,16677.2,15323.7,14018.6,13302.2,11755.4,8898.93,1872.78,4028.28,4115.09,5810.46,5574.95,3624.22,2.69518
26698,14973,9564.5,6388,4330.5,3534.5,3020,14583.3,16677.2,15323.7,14018.6,13302.2,11755.4,8898.93,1871.8,4023.99,4116.57,5814.84,5575.93,3625.69,2.69518
26697.7,14971.3,9567.65,6388.35,4330.5,3534.15,3017.9,14583.3,16677.2,15323.7,14018.6,13302.2,11755.4,8898.93,1875.73,4023.01,4118.04,5811.94,5577.9,3631.09,2.69518
26697.5,14970.5,9569,6388.5,4330.5,3534,3017,14609.6,16692.6,15334.7,14001,13425.3,11751,8894.53,1875.24,4023.16,4114.11,5796.74,5579.37,3629.13,2.69556
26697.5,14970.5,9569,6388.5,4330.5,3534,3017,14609.6,16692.6,15334.7,14001,13425.3,11751,8894.53,1876.71,4025.1,4116.07,5784.2,5569.55,3632.07,2.69556
26697.5,14970.5,9569,6388.5,4330.5,3534,3017,14609.6,16692.6,15334.7,14001,13425.3,11751,8894.53,1877.2,4027.37,4118.53,5784.65,5572.5,3636,2.69556
26697.5,14970.5,9569,6388.5,4330.5,3534,3017,14609.6,16692.6,15334.7,14001,13425.3,11751,8894.53,1880.14,4027.16,4117.06,5789.45,5571.02,3641.15,2.69556
26696.1,14969.5,9567.6,6389.55,4328.05,3535.4,3014.9,14609.6,16692.6,15334.7,14001,13425.3,11751,8894.53,1879.16,4025.98,4114.11,5788.15,5564.15,3631.83,2.69556
26695.5,14969,9567,6390,4327,3536,3014,14587.6,16752,15345.7,13972.4,13361.6,11792.7,8791.26,1879.65,4024.43,4112.15,5785.77,5565.13,3619.31,2.70195
26695.5,14969,9567,6390,4327,3536,3014,14587.6,16752,15345.7,13972.4,13361.6,11792.7,8791.26,1880.14,4025.84,4116.07,5786.9,5570.53,3616.12,2.70195
26695.5,14969,9567,6390,4327,3536,3014,14587.6,16752,15345.7,13972.4,13361.6,11792.7,8791.26,1882.6,4028.81,4117.06,5795.24,5577.9,3611.21,2.70195
26695.5,14969,9567,6390,4327,3536,3014,14587.6,16752,15345.7,13972.4,13361.6,11792.7,8791.26,1883.58,4026.59,4116.57,5798.66,5570.53,3607.28,2.70195
26697.3,14962.3,9563.5,6393.5,4327.7,3534.95,3018.2,14587.6,16752,15345.7,13972.4,13361.6,11792.7,8791.26,1887.51,4026,4116.57,5799.37,5561.7,3604.34,2.70195
26698,14959.5,9562,6395,4328,3534.5,3020,14594.2,16769.5,15380.9,13957,13350.6,11755.4,8824.22,1894.87,4029.69,4117.55,5806.02,5564.64,3601.64,2.70139
26698,14959.5,9562,6395,4328,3534.5,3020,14594.2,16769.5,15380.9,13957,13350.6,11755.4,8824.22,1900.27,4033.51,4120.49,5809.69,5569.06,3599.43,2.70139
26698,14959.5,9562,6395,4328,3534.5,3020,14594.2,16769.5,15380.9,13957,13350.6,11755.4,8824.22,1898.31,4032.89,4119.02,5808.7,5569.55,3604.09,2.70139
26698,14959.5,9562,6395,4328,3534.5,3020,14594.2,16769.5,15380.9,13957,13350.6,11755.4,8824.22,1897.82,4027.86,4119.02,5810.04,5565.13,3617.59,2.70139
