 [16:0] ,[16:1],[16:2],[16:3],[16:4],[16:5],[16:6],[2:99],[2:102],[2:105],[2:108],[2:111],[2:114],[2:117],[11:1],[11:3],[11:5],[11:7],[11:9],[11:11],[0:81]
F1_GAP,F2_GAP,F3_GAP,F4_GAP,F5_GAP,F6_GAP,F7_GAP,F1_SUM_FORCE,F2_SUM_FORCE,F3_SUM_FORCE,F4_SUM_FORCE,F5_SUM_FORCE,F6_SUM_FORCE,F7_SUM_FORCE,F2_BD_FBK,F3_BD_FBK,F4_BD_FBK,F5_BD_FBK,F6_BD_FBK,F7_BD_FBK,Thickness(mm)
26697,14972,9539,6378.5,4324,3533.5,3150,14541.5,16708,15673.1,14071.3,13467,11845.5,8318.85,1823.69,4091.32,4131.29,5796.92,5536.66,3614.65,2.70608
26697,14972,9539,6378.5,4324,3533.5,3150,14541.5,16708,15673.1,14071.3,13467,11845.5,8318.85,1820.5,4091.57,4131.29,5794.04,5533.72,3609.25,2.70608
26697,14966.4,9540.6,6380.1,4324.8,3531.5,3143.2,14541.5,16708,15673.1,14071.3,13467,11845.5,8318.85,1821.98,4090.2,4132.76,5799.44,5537.15,3616.12,2.70608
26697,14965,9541,6380.5,4325,3531,3141.5,14572.3,16769.5,15642.3,14080.1,13550.5,11814.7,8327.64,1818.54,4093.2,4133.75,5797,5540.34,3624.71,2.70516
26697,14965,9541,6380.5,4325,3531,3141.5,14572.3,16769.5,15642.3,14080.1,13550.5,11814.7,8327.64,1821.24,4091.04,4132.52,5794.49,5534.21,3611.7,2.70516
26697,14965,9541,6380.5,4325,3531,3141.5,14572.3,16769.5,15642.3,14080.1,13550.5,11814.7,8327.64,1822.22,4086.47,4130.06,5795.06,5526.6,3604.83,2.70516
26697,14965,9541,6380.5,4325,3531,3141.5,14572.3,16769.5,15642.3,14080.1,13550.5,11814.7,8327.64,1820.99,4083.41,4132.27,5795.26,5529.55,3610.72,2.70516
26696.6,14963.8,9543.4,6382.1,4320.2,3531.8,3141.5,14572.3,16769.5,15642.3,14080.1,13550.5,11814.7,8327.64,1821.73,4083.69,4134.24,5794.71,5534.7,3619.31,2.70516
26696.5,14963.5,9544,6382.5,4319,3532,3141.5,14576.7,16839.8,15651.1,14115.2,13497.8,11863,8274.9,1828.11,4085.35,4135.96,5794.02,5531.51,3605.57,2.70756
26696.5,14963.5,9544,6382.5,4319,3532,3141.5,14576.7,16839.8,15651.1,14115.2,13497.8,11863,8274.9,1842.1,4084.44,4136.45,5791.26,5531.02,3593.78,2.70756
26696.5,14963.5,9544,6382.5,4319,3532,3141.5,14576.7,16839.8,15651.1,14115.2,13497.8,11863,8274.9,1847.99,4083.68,4134.24,5793.02,5544.03,3586.18,2.70756
26696.5,14963.5,9544,6382.5,4319,3532,3141.5,14576.7,16839.8,15651.1,14115.2,13497.8,11863,8274.9,1848.24,4081.76,4134.24,5798.51,5551.14,3597.22,2.70756
26696.9,14957.1,9541.6,6378.5,4321,3530,3144.3,14576.7,16839.8,15651.1,14115.2,13497.8,11863,8274.9,1849.71,4083.41,4138.41,5798.46,5548.69,3613.17,2.70756
26697,14955.5,9541,6377.5,4321.5,3529.5,3145,14578.9,16921.1,15646.7,14088.9,13453.9,11874,8248.54,1849.71,4082.3,4140.13,5799.08,5544.52,3610.47,2.70832
26697,14955.5,9541,6377.5,4321.5,3529.5,3145,14578.9,16921.1,15646.7,14088.9,13453.9,11874,8248.54,1852.9,4077.49,4144.3,5807.97,5547.22,3608.51,2.70832
26697,14955.5,9541,6377.5,4321.5,3529.5,3145,14578.9,16921.1,15646.7,14088.9,13453.9,11874,8248.54,1858.06,4075.88,4147.98,5807.16,5553.6,3611.95,2.70832
26697,14955.5,9541,6377.5,4321.5,3529.5,3145,14578.9,16921.1,15646.7,14088.9,13453.9,11874,8248.54,1859.04,4073.9,4145.53,5807.14,5550.41,3621.27,2.70832
26697.4,14947.9,9541,6379.9,4323.1,3527.5,3143.8,14578.9,16921.1,15646.7,14088.9,13453.9,11874,8248.54,1863.7,4071.54,4144.3,5807.7,5551.14,3624.22,2.70832
26697.5,14946,9541,6380.5,4323.5,3527,3143.5,14603,16989.3,15668.7,14064.7,13585.7,11860.8,8250.73,1864.68,4069.66,4142.83,5811.9,5551.39,3625.69,2.70908
26697.5,14946,9541,6380.5,4323.5,3527,3143.5,14603,16989.3,15668.7,14064.7,13585.7,11860.8,8250.73,1864.19,4065.72,4144.79,5807.25,5548.69,3621.27,2.70908
26697.5,14946,9541,6380.5,4323.5,3527,3143.5,14603,16989.3,15668.7,14064.7,13585.7,11860.8,8250.73,1863.7,4062.41,4141.85,5807.66,5538.38,3623.73,2.70908
26697.5,14946,9541,6380.5,4323.5,3527,3143.5,14603,16989.3,15668.7,14064.7,13585.7,11860.8,8250.73,1864.93,4061.44,4143.56,5803.26,5536.66,3638.45,2.70908
26696.7,14946,9540.6,6385.3,4318.7,3528.2,3141.1,14603,16989.3,15668.7,14064.7,13585.7,11860.8,8250.73,1861.98,4059.37,4142.09,5805.72,5535.19,3625.69,2.70908
26696.5,14946,9540.5,6386.5,4317.5,3528.5,3140.5,14596.4,17022.2,15721.4,14066.9,13504.4,11920.2,8226.56,1859.04,4056.71,4137.67,5813.24,5537.15,3618.82,2.71445
26696.5,14946,9540.5,6386.5,4317.5,3528.5,3140.5,14596.4,17022.2,15721.4,14066.9,13504.4,11920.2,8226.56,1858.3,4052.44,4137.18,5820.81,5540.84,3617.84,2.71445
26696.5,14946,9540.5,6386.5,4317.5,3528.5,3140.5,14596.4,17022.2,15721.4,14066.9,13504.4,11920.2,8226.56,1859.28,4050.97,4139.39,5819.35,5541.57,3627.66,2.71445
26696.5,14946,9540.5,6386.5,4317.5,3528.5,3140.5,14596.4,17022.2,15721.4,14066.9,13504.4,11920.2,8226.56,1857.07,4051.7,4138.41,5816.73,5531.75,3619.31,2.71445
26697.3,14935.6,9536.9,6383.7,4320.3,3528.9,3139.7,14596.4,17022.2,15721.4,14066.9,13504.4,11920.2,8226.56,1861.49,4048.26,4136.2,5815.56,5525.13,3598.2,2.71445
26697.5,14933,9536,6383,4321,3529,3139.5,14603,17057.4,15772,14077.9,13489,11825.7,8237.55,1861.98,4044.78,4139.15,5819.76,5524.88,3594.77,2.71344
26697.5,14933,9536,6383,4321,3529,3139.5,14603,17057.4,15772,14077.9,13489,11825.7,8237.55,1860.26,4038.21,4136.2,5816.24,5528.07,3607.04,2.71344
26697.5,14933,9536,6383,4321,3529,3139.5,14603,17057.4,15772,14077.9,13489,11825.7,8237.55,1854.37,4034.13,4136.2,5811.86,5527.83,3618.82,2.71344
26697.5,14933,9536,6383,4321,3529,3139.5,14603,17057.4,15772,14077.9,13489,11825.7,8237.55,1849.46,4032.34,4135.22,5805.98,5533.47,3610.47,2.71344
26696.7,14938.2,9533.2,6381,4323.4,3528.6,3135.9,14603,17057.4,15772,14077.9,13489,11825.7,8237.55,1848.97,4034.54,4133.99,5799.86,5536.42,3615.38,2.71344
26696.5,14939.5,9532.5,6380.5,4324,3528.5,3135,14633.8,17048.6,15833.5,14110.8,13605.5,11790.5,8266.11,1845.54,4031.74,4128.59,5788.18,5537.65,3618.33,2.71184
26696.5,14939.5,9532.5,6380.5,4324,3528.5,3135,14633.8,17048.6,15833.5,14110.8,13605.5,11790.5,8266.11,1840.14,4032.92,4127.61,5782.49,5536.66,3625.2,2.71184
26696.5,14939.5,9532.5,6380.5,4324,3528.5,3135,14633.8,17048.6,15833.5,14110.8,13605.5,11790.5,8266.11,1834.25,4033.99,4126.14,5777.92,5533.23,3629.13,2.71184
26696.5,14939.5,9532.5,6380.5,4324,3528.5,3135,14633.8,17048.6,15833.5,14110.8,13605.5,11790.5,8266.11,1835.97,4038.61,4124.91,5777.06,5534.95,3629.62,2.71184
26696.9,14937.1,9527.3,6378.1,4317.6,3528.5,3132.6,14633.8,17048.6,15833.5,14110.8,13605.5,11790.5,8266.11,1834.74,4038.6,4123.93,5776.58,5541.33,3624.71,2.71184
26697,14936.5,9526,6377.5,4316,3528.5,3132,14651.4,17050.8,15826.9,14119.6,13583.5,11805.9,8325.44,1827.13,4037.9,4121.97,5775.78,5545.99,3627.16,2.70875
26697,14936.5,9526,6377.5,4316,3528.5,3132,14651.4,17050.8,15826.9,14119.6,13583.5,11805.9,8325.44,1830.32,4036.96,4124.67,5776.4,5540.59,3632.56,2.70875
26697,14936.5,9526,6377.5,4316,3528.5,3132,14651.4,17050.8,15826.9,14119.6,13583.5,11805.9,8325.44,1830.32,4040.15,4126.63,5782.07,5541.33,3635.02,2.70875
26697,14936.5,9526,6377.5,4316,3528.5,3132,14651.4,17050.8,15826.9,14119.6,13583.5,11805.9,8325.44,1824.92,4039.87,4127.12,5784.62,5543.54,3620.29,2.70875
26696.6,14937.7,9530,6377.9,4319.2,3526.9,3128,14651.4,17050.8,15826.9,14119.6,13583.5,11805.9,8325.44,1816.33,4039.96,4129.82,5788.01,5545.01,3610.97,2.70875
26696.5,14938,9531,6378,4320,3526.5,3127,14633.8,17000.2,15804.9,14108.6,13561.5,11803.7,8393.55,1817.31,4038.16,4129.57,5791.12,5542.8,3625.69,2.70838
26696.5,14938,9531,6378,4320,3526.5,3127,14633.8,17000.2,15804.9,14108.6,13561.5,11803.7,8393.55,1816.82,4039.86,4131.29,5792.04,5539.85,3620.78,2.70838
26696.5,14938,9531,6378,4320,3526.5,3127,14633.8,17000.2,15804.9,14108.6,13561.5,11803.7,8393.55,1810.44,4040.18,4134.48,5793.35,5544.76,3597.22,2.70838
26696.5,14938,9531,6378,4320,3526.5,3127,14633.8,17000.2,15804.9,14108.6,13561.5,11803.7,8393.55,1804.06,4040.91,4131.29,5802.15,5549.18,3591.82,2.70838
26696.9,14939.6,9533.8,6380.4,4321.2,3527.3,3123.8,14633.8,17000.2,15804.9,14108.6,13561.5,11803.7,8393.55,1804.06,4041.84,4131.54,5803.82,5547.46,3606.06,2.70838
26697,14940,9534.5,6381,4321.5,3527.5,3123,14622.8,16965.1,15721.4,14135,13541.7,11799.3,8362.79,1803.08,4042.2,4131.29,5796.61,5536.17,3612.44,2.70681
26697,14940,9534.5,6381,4321.5,3527.5,3123,14622.8,16965.1,15721.4,14135,13541.7,11799.3,8362.79,1801.6,4042.82,4135.22,5788.12,5530.04,3608.02,2.70681
26697,14940,9534.5,6381,4321.5,3527.5,3123,14622.8,16965.1,15721.4,14135,13541.7,11799.3,8362.79,1799.64,4041.63,4136.69,5789.09,5533.23,3608.02,2.70681
26697,14940,9534.5,6381,4321.5,3527.5,3123,14622.8,16965.1,15721.4,14135,13541.7,11799.3,8362.79,1794.24,4042.62,4141.85,5797.02,5535.19,3617.35,2.70681
26697.4,14940.4,9540.9,6379.8,4319.5,3528.7,3123,14622.8,16965.1,15721.4,14135,13541.7,11799.3,8362.79,1796.2,4043.25,4143.32,5794.74,5529.3,3621.27,2.70681
26697.5,14940.5,9542.5,6379.5,4319,3529,3123,14629.4,16938.7,15616,14150.4,13515.4,11869.6,8371.58,1798.66,4042.43,4147.74,5792.58,5535.68,3627.66,2.70613
26697.5,14940.5,9542.5,6379.5,4319,3529,3123,14629.4,16938.7,15616,14150.4,13515.4,11869.6,8371.58,1796.2,4046.11,4145.04,5794.4,5545.5,3618.82,2.70613
26697.5,14940.5,9542.5,6379.5,4319,3529,3123,14629.4,16938.7,15616,14150.4,13515.4,11869.6,8371.58,1790.31,4051.54,4151.42,5802.02,5549.92,3621.76,2.70613
26697.5,14940.5,9542.5,6379.5,4319,3529,3123,14629.4,16938.7,15616,14150.4,13515.4,11869.6,8371.58,1786.88,4053.7,4154.85,5801.46,5544.03,3621.27,2.70613
26696.7,14943.7,9548.5,6373.9,4320.2,3529,3124.2,14629.4,16938.7,15616,14150.4,13515.4,11869.6,8371.58,1789.82,4053.09,4158.29,5792.29,5544.52,3626.67,2.70613
26696.5,14944.5,9550,6372.5,4320.5,3529,3124.5,14633.8,16932.1,15510.5,14141.6,13438.5,11832.3,8393.55,1793.26,4046.86,4158.29,5786.38,5547.46,3631.58,2.70523
26696.5,14944.5,9550,6372.5,4320.5,3529,3124.5,14633.8,16932.1,15510.5,14141.6,13438.5,11832.3,8393.55,1793.75,4043.43,4157.31,5790.96,5550.9,3619.8,2.70523
26696.5,14944.5,9550,6372.5,4320.5,3529,3124.5,14633.8,16932.1,15510.5,14141.6,13438.5,11832.3,8393.55,1793.26,4050.11,4159.27,5798.59,5545.5,3620.78,2.70523
26696.5,14944.5,9550,6372.5,4320.5,3529,3124.5,14633.8,16932.1,15510.5,14141.6,13438.5,11832.3,8393.55,1796.2,4053.34,4161.23,5795.67,5545.99,3618.33,2.70523
26695.3,14939.3,9554.8,6373.7,4324.1,3528.6,3120.5,14633.8,16932.1,15510.5,14141.6,13438.5,11832.3,8393.55,1799.64,4054.23,4161.23,5793.25,5545.01,3620.29,2.70523
26695,14938,9556,6374,4325,3528.5,3119.5,14640.4,16910.2,15438,14130.6,13579.1,11874,8347.41,1805.04,4054.63,4162.22,5787.71,5542.06,3611.95,2.70458
26695,14938,9556,6374,4325,3528.5,3119.5,14640.4,16910.2,15438,14130.6,13579.1,11874,8347.41,1803.57,4053.49,4162.22,5785.44,5537.15,3605.07,2.70458
26695,14938,9556,6374,4325,3528.5,3119.5,14640.4,16910.2,15438,14130.6,13579.1,11874,8347.41,1798.17,4052.68,4157.31,5788.24,5538.14,3600.66,2.70458
26695,14938,9556,6374,4325,3528.5,3119.5,14640.4,16910.2,15438,14130.6,13579.1,11874,8347.41,1801.6,4056.04,4161.23,5787.48,5536.17,3605.07,2.70458
26696.6,14942.4,9556,6374.8,4320.2,3530.5,3119.5,14640.4,16910.2,15438,14130.6,13579.1,11874,8347.41,1799.64,4054.59,4163.2,5786.34,5543.54,3605.57,2.70458
26697,14943.5,9556,6375,4319,3531,3119.5,14662.4,16912.4,15424.8,14104.2,13438.5,11898.2,8327.64,1800.13,4053.19,4162.71,5788.13,5545.5,3609.98,2.70307
26697,14943.5,9556,6375,4319,3531,3119.5,14662.4,16912.4,15424.8,14104.2,13438.5,11898.2,8327.64,1807.5,4051.06,4161.73,5792.97,5548.44,3608.02,2.70307
26697,14943.5,9556,6375,4319,3531,3119.5,14662.4,16912.4,15424.8,14104.2,13438.5,11898.2,8327.64,1803.08,4051.08,4160.25,5797.61,5544.03,3611.95,2.70307
26697,14943.5,9556,6375,4319,3531,3119.5,14662.4,16912.4,15424.8,14104.2,13438.5,11898.2,8327.64,1800.13,4054.51,4166.14,5800.33,5536.66,3621.27,2.70307
26697.4,14943.9,9554,6376.2,4322.6,3527.8,3120.7,14662.4,16912.4,15424.8,14104.2,13438.5,11898.2,8327.64,1800.62,4058,4161.23,5805.63,5533.72,3625.2,2.70307
26697.5,14944,9553.5,6376.5,4323.5,3527,3121,14664.6,16962.9,15495.1,14124,13460.4,11880.6,8384.77,1804.06,4054.67,4157.8,5809.05,5536.66,3621.27,2.69844
26697.5,14944,9553.5,6376.5,4323.5,3527,3121,14664.6,16962.9,15495.1,14124,13460.4,11880.6,8384.77,1812.89,4048.42,4157.8,5803.38,5539.61,3619.31,2.69844
26697.5,14944,9553.5,6376.5,4323.5,3527,3121,14664.6,16962.9,15495.1,14124,13460.4,11880.6,8384.77,1812.4,4046.15,4161.23,5798.76,5545.01,3617.35,2.69844
26697.5,14944,9553.5,6376.5,4323.5,3527,3121,14664.6,16962.9,15495.1,14124,13460.4,11880.6,8384.77,1815.84,4048.44,4158.78,5799.98,5543.54,3627.16,2.69844
26697.1,14937.2,9549.9,6376.1,4324.3,3527.4,3116.6,14664.6,16962.9,15495.1,14124,13460.4,11880.6,8384.77,1814.86,4047.77,4156.82,5804.5,5548.94,3634.53,2.69844
26697,14935.5,9549,6376,4324.5,3527.5,3115.5,14695.3,16993.7,15572,14137.2,13587.9,11933.3,8384.77,1814.86,4048.06,4157.8,5796.86,5544.52,3621.27,2.69893
26697,14935.5,9549,6376,4324.5,3527.5,3115.5,14695.3,16993.7,15572,14137.2,13587.9,11933.3,8384.77,1823.69,4045.36,4158.78,5797.72,5541.08,3606.06,2.69893
26697,14935.5,9549,6376,4324.5,3527.5,3115.5,14695.3,16993.7,15572,14137.2,13587.9,11933.3,8384.77,1823.2,4044.65,4155.84,5800.74,5544.03,3611.21,2.69893
26697,14935.5,9549,6376,4324.5,3527.5,3115.5,14695.3,16993.7,15572,14137.2,13587.9,11933.3,8384.77,1819.77,4042.6,4153.87,5801.97,5546.97,3622.5,2.69893
26695.4,14935.5,9543.4,6375.6,4320.1,3526.3,3113.5,14695.3,16993.7,15572,14137.2,13587.9,11933.3,8384.77,1818.29,4044.59,4155.34,5807.78,5547.46,3608.02,2.69893
26695,14935.5,9542,6375.5,4319,3526,3113,14693.1,17000.2,15657.7,14135,13511,11902.6,8391.36,1821.24,4044.36,4154.85,5814.49,5546.48,3599.43,2.69915
26695,14935.5,9542,6375.5,4319,3526,3113,14693.1,17000.2,15657.7,14135,13511,11902.6,8391.36,1822.22,4039.01,4153.38,5816.72,5540.59,3598.94,2.69915
26695,14935.5,9542,6375.5,4319,3526,3113,14693.1,17000.2,15657.7,14135,13511,11902.6,8391.36,1823.2,4035.14,4156.82,5822.68,5532.74,3609.25,2.69915
26695,14935.5,9542,6375.5,4319,3526,3113,14693.1,17000.2,15657.7,14135,13511,11902.6,8391.36,1826.15,4035.16,4154.36,5829.28,5534.7,3608.51,2.69915
26694.2,14933.9,9537.6,6375.1,4319.8,3524.8,3113.8,14693.1,17000.2,15657.7,14135,13511,11902.6,8391.36,1825.66,4032.83,4158.29,5831.41,5530.28,3609.98,2.69915
26694,14933.5,9536.5,6375,4320,3524.5,3114,14712.9,16954.1,15717,14128.4,13506.6,11834.5,8448.49,1826.64,4033.52,4154.36,5827.43,5525.86,3615.87,2.69871
26694,14933.5,9536.5,6375,4320,3524.5,3114,14712.9,16954.1,15717,14128.4,13506.6,11834.5,8448.49,1828.11,4031.93,4150.44,5821.37,5532.74,3613.67,2.69871
26694,14933.5,9536.5,6375,4320,3524.5,3114,14712.9,16954.1,15717,14128.4,13506.6,11834.5,8448.49,1831.06,4032.7,4152.89,5816.26,5543.04,3617.35,2.69871
26694,14933.5,9536.5,6375,4320,3524.5,3114,14712.9,16954.1,15717,14128.4,13506.6,11834.5,8448.49,1828.6,4035.86,4148.96,5811.72,5538.14,3622.5,2.69871
26696.8,14939.1,9530.9,6376.2,4323.6,3525.3,3110.4,14712.9,16954.1,15717,14128.4,13506.6,11834.5,8448.49,1828.11,4035.06,4149.45,5803.95,5528.32,3621.76,2.69871
26697.5,14940.5,9529.5,6376.5,4324.5,3525.5,3109.5,14723.9,16916.7,15796.1,14181.2,13598.9,11794.9,8468.26,1825.66,4033.04,4150.44,5787.48,5531.26,3614.89,2.69977
26697.5,14940.5,9529.5,6376.5,4324.5,3525.5,3109.5,14723.9,16916.7,15796.1,14181.2,13598.9,11794.9,8468.26,1819.77,4029.24,4150.44,5785.13,5530.28,3622.01,2.69977
26697.5,14940.5,9529.5,6376.5,4324.5,3525.5,3109.5,14723.9,16916.7,15796.1,14181.2,13598.9,11794.9,8468.26,1821.24,4029.72,4155.34,5792.29,5536.17,3641.65,2.69977
26697.5,14940.5,9529.5,6376.5,4324.5,3525.5,3109.5,14723.9,16916.7,15796.1,14181.2,13598.9,11794.9,8468.26,1822.22,4033.26,4157.31,5793.67,5535.19,3634.77,2.69977
26697.1,14942.9,9529.9,6373.3,4319.7,3523.1,3109.1,14723.9,16916.7,15796.1,14181.2,13598.9,11794.9,8468.26,1820.26,4032.82,4160.25,5790,5536.17,3617.1,2.69977
26697,14943.5,9530,6372.5,4318.5,3522.5,3109,14712.9,16879.4,15804.9,14189.9,13513.2,11856.4,8430.91,1816.82,4030.24,4164.18,5785.19,5546.48,3617.59,2.70244
26697,14943.5,9530,6372.5,4318.5,3522.5,3109,14712.9,16879.4,15804.9,14189.9,13513.2,11856.4,8430.91,1816.33,4028.83,4161.23,5787.58,5550.41,3630.6,2.70244
26697,14943.5,9530,6372.5,4318.5,3522.5,3109,14712.9,16879.4,15804.9,14189.9,13513.2,11856.4,8430.91,1818.29,4028.71,4167.13,5795.34,5546.48,3621.27,2.70244
26697,14943.5,9530,6372.5,4318.5,3522.5,3109,14712.9,16879.4,15804.9,14189.9,13513.2,11856.4,8430.91,1817.8,4029.7,4168.6,5796.54,5542.06,3600.66,2.70244
26696.6,14942.7,9528,6370.1,4320.1,3523.7,3109.4,14712.9,16879.4,15804.9,14189.9,13513.2,11856.4,8430.91,1813.88,4029.82,4171.54,5797.85,5548.94,3593.78,2.70244
26696.5,14942.5,9527.5,6369.5,4320.5,3524,3109.5,14712.9,16881.6,15807.1,14203.1,13522,11836.7,8386.96,1807.49,4028.31,4173.02,5802.86,5553.35,3607.28,2.70259
26696.5,14942.5,9527.5,6369.5,4320.5,3524,3109.5,14712.9,16881.6,15807.1,14203.1,13522,11836.7,8386.96,1807.5,4027.59,4169.09,5809.34,5551.39,3611.95,2.70259
26696.5,14942.5,9527.5,6369.5,4320.5,3524,3109.5,14712.9,16881.6,15807.1,14203.1,13522,11836.7,8386.96,1804.06,4027.78,4172.03,5809.77,5545.5,3618.82,2.70259
26696.5,14942.5,9527.5,6369.5,4320.5,3524,3109.5,14712.9,16881.6,15807.1,14203.1,13522,11836.7,8386.96,1800.13,4031.32,4176.45,5809.92,5543.54,3619.8,2.70259
26696.9,14944.1,9528.3,6370.3,4321.3,3525.6,3113.1,14712.9,16881.6,15807.1,14203.1,13522,11836.7,8386.96,1797.19,4031.6,4179.89,5807.64,5542.06,3617.35,2.70259
26697,14944.5,9528.5,6370.5,4321.5,3526,3114,14693.1,16866.2,15756.6,14192.1,13651.6,11874,8373.78,1796.45,4028.82,4176.45,5807.26,5537.15,3617.84,2.70023
26697,14944.5,9528.5,6370.5,4321.5,3526,3114,14693.1,16866.2,15756.6,14192.1,13651.6,11874,8373.78,1796.94,4026.54,4173.51,5805.68,5533.72,3629.86,2.70023
26697,14944.5,9528.5,6370.5,4321.5,3526,3114,14693.1,16866.2,15756.6,14192.1,13651.6,11874,8373.78,1791.05,4025.96,4175.47,5806.95,5531.26,3629.37,2.70023
26697,14944.5,9528.5,6370.5,4321.5,3526,3114,14693.1,16866.2,15756.6,14192.1,13651.6,11874,8373.78,1792.77,4025.36,4178.42,5809.85,5535.19,3618.08,2.70023
26696.6,14942.9,9531.3,6371.7,4315.5,3526,3111.6,14693.1,16866.2,15756.6,14192.1,13651.6,11874,8373.78,1793.75,4023.18,4179.4,5811.62,5542.55,3615.87,2.70023
26696.5,14942.5,9532,6372,4314,3526,3111,14664.6,16850.8,15730.2,14172.4,13497.8,11823.5,8378.17,1793.51,4023.02,4179.89,5814.39,5544.03,3633.05,2.70146
26696.5,14942.5,9532,6372,4314,3526,3111,14664.6,16850.8,15730.2,14172.4,13497.8,11823.5,8378.17,1791.54,4023.41,4177.43,5818.46,5537.89,3635.26,2.70146
26696.5,14942.5,9532,6372,4314,3526,3111,14664.6,16850.8,15730.2,14172.4,13497.8,11823.5,8378.17,1790.81,4020.35,4179.4,5815.79,5538.87,3617.35,2.70146
26696.5,14942.5,9532,6372,4314,3526,3111,14664.6,16850.8,15730.2,14172.4,13497.8,11823.5,8378.17,1790.07,4020.21,4180.87,5815.8,5534.21,3602.62,2.70146
26697.3,14946.1,9533.2,6374.4,4319.2,3526.8,3109.4,14664.6,16850.8,15730.2,14172.4,13497.8,11823.5,8378.17,1789.09,4022.26,4181.36,5814.32,5536.17,3612.44,2.70146
26697.5,14947,9533.5,6375,4320.5,3527,3109,14642.6,16848.6,15710.4,14148.2,13526.4,11858.6,8419.92,1787.86,4025.53,4182.34,5810.02,5539.61,3620.05,2.7012
26697.5,14947,9533.5,6375,4320.5,3527,3109,14642.6,16848.6,15710.4,14148.2,13526.4,11858.6,8419.92,1791.79,4027.18,4183.32,5802.12,5545.01,3601.64,2.7012
26697.5,14947,9533.5,6375,4320.5,3527,3109,14642.6,16848.6,15710.4,14148.2,13526.4,11858.6,8419.92,1792.03,4025.55,4181.85,5792.92,5552.13,3585.19,2.7012
26697.5,14947,9533.5,6375,4320.5,3527,3109,14642.6,16848.6,15710.4,14148.2,13526.4,11858.6,8419.92,1791.05,4026.44,4182.83,5792.44,5554.33,3593.78,2.7012
26696.3,14944.2,9531.5,6374.6,4320.5,3526.6,3107.8,14642.6,16848.6,15710.4,14148.2,13526.4,11858.6,8419.92,1791.79,4028.2,4178.42,5785.55,5550.9,3606.79,2.7012
26696,14943.5,9531,6374.5,4320.5,3526.5,3107.5,14642.6,16846.4,15646.7,14148.2,13579.1,11920.2,8404.54,1798.17,4028.46,4177.92,5774.87,5549.43,3609,2.7
26696,14943.5,9531,6374.5,4320.5,3526.5,3107.5,14642.6,16846.4,15646.7,14148.2,13579.1,11920.2,8404.54,1796.45,4032.54,4178.17,5765.65,5550.41,3604.09,2.7
26696,14943.5,9531,6374.5,4320.5,3526.5,3107.5,14642.6,16846.4,15646.7,14148.2,13579.1,11920.2,8404.54,1795.71,4028.42,4177.19,5765.79,5556.3,3612.19,2.7
26696,14943.5,9531,6374.5,4320.5,3526.5,3107.5,14642.6,16846.4,15646.7,14148.2,13579.1,11920.2,8404.54,1797.19,4027.4,4175.96,5770.5,5554.33,3618.57,2.7
26696.8,14941.5,9541,6373.7,4318.5,3526.5,3107.5,14642.6,16846.4,15646.7,14148.2,13579.1,11920.2,8404.54,1800.87,4027.81,4180.62,5779.58,5550.16,3625.69,2.7
26697,14941,9543.5,6373.5,4318,3526.5,3107.5,14638.2,16879.4,15596.2,14093.3,13508.8,11986.1,8448.49,1799.15,4028.56,4181.61,5776.29,5543.78,3627.41,2.69672
26697,14941,9543.5,6373.5,4318,3526.5,3107.5,14638.2,16879.4,15596.2,14093.3,13508.8,11986.1,8448.49,1801.6,4025.33,4181.12,5780.01,5542.06,3624.46,2.69672
26697,14941,9543.5,6373.5,4318,3526.5,3107.5,14638.2,16879.4,15596.2,14093.3,13508.8,11986.1,8448.49,1800.38,4024.02,4172.77,5787.03,5543.04,3617.84,2.69672
26697,14941,9543.5,6373.5,4318,3526.5,3107.5,14638.2,16879.4,15596.2,14093.3,13508.8,11986.1,8448.49,1804.06,4015.91,4174.49,5792.97,5534.45,3632.56,2.69672
26697,14939,9546.3,6377.9,4316.8,3527.7,3107.1,14638.2,16879.4,15596.2,14093.3,13508.8,11986.1,8448.49,1809.46,4015.3,4173.26,5793.45,5535.19,3635.02,2.69672
26697,14938.5,9547,6379,4316.5,3528,3107,14651.4,16949.7,15554.4,14055.9,13467,11929,8492.43,1813.14,4018.54,4175.22,5795.31,5543.54,3623.24,2.69748
26697,14938.5,9547,6379,4316.5,3528,3107,14651.4,16949.7,15554.4,14055.9,13467,11929,8492.43,1810.44,4019.08,4172.28,5802.19,5546.97,3613.42,2.69748
26697,14938.5,9547,6379,4316.5,3528,3107,14651.4,16949.7,15554.4,14055.9,13467,11929,8492.43,1811.67,4016.02,4170.07,5807.63,5539.85,3621.76,2.69748
26697,14938.5,9547,6379,4316.5,3528,3107,14651.4,16949.7,15554.4,14055.9,13467,11929,8492.43,1815.59,4015.72,4173.26,5804.18,5528.81,3619.8,2.69748
26697,14936.1,9543.4,6381,4316.5,3528,3105.4,14651.4,16949.7,15554.4,14055.9,13467,11929,8492.43,1817.56,4013.98,4173.26,5802.94,5528.32,3605.07,2.69748
26697,14935.5,9542.5,6381.5,4316.5,3528,3105,14662.4,17028.8,15501.7,14088.9,13620.8,11898.2,8437.5,1814.61,4016.84,4167.62,5801.49,5531.51,3598.2,2.69792
26697,14935.5,9542.5,6381.5,4316.5,3528,3105,14662.4,17028.8,15501.7,14088.9,13620.8,11898.2,8437.5,1821.48,4016.58,4165.9,5801.55,5529.55,3605.57,2.69792
